,Unnamed: 0,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,year,month,day,hour,time_of_day
263,263,91,10.0,6.0,82.0,40.0,Rain,0.0,0.0,winter,2015,January,15,0,MidNight
264,264,66,11.0,11.0,79.5,40.0,snowfall,0.0,0.0,winter,2015,January,15,1,MidNight
265,265,25,11.0,11.0,82.0,44.5,snowfall,0.0,0.0,winter,2015,January,15,2,MidNight
266,266,23,11.5,11.5,79.5,45.0,Rain,0.0,0.0,winter,2015,January,15,3,MidNight
267,267,23,11.0,11.0,77.0,37.0,snowfall,0.0,0.0,winter,2015,January,15,4,MidNight
268,268,62,10.0,6.5,79.0,31.5,Rain,0.0,0.0,winter,2015,January,15,5,MidNight
269,269,481,9.5,5.5,73.5,29.5,Rain,0.0,0.0,winter,2015,January,15,6,Morning
270,270,1692,9.0,6.0,73.5,23.0,scattered clouds,0.0,0.0,winter,2015,January,15,7,Morning
271,271,3673,9.0,6.0,66.0,21.0,Clear,0.0,0.0,winter,2015,January,15,8,Morning
272,272,1941,9.0,6.0,73.5,19.5,scattered clouds,0.0,0.0,winter,2015,January,15,9,Morning
273,273,844,9.0,6.0,76.0,21.0,scattered clouds,0.0,0.0,winter,2015,January,15,10,Morning
274,274,729,9.0,6.0,66.0,26.0,scattered clouds,0.0,0.0,winter,2015,January,15,11,Morning
275,275,835,8.5,5.0,71.0,25.0,Rain,0.0,0.0,winter,2015,January,15,12,Afternoon
276,276,1005,9.0,5.0,64.0,32.5,scattered clouds,0.0,0.0,winter,2015,January,15,13,Afternoon
277,277,828,9.0,5.0,60.0,30.5,scattered clouds,0.0,0.0,winter,2015,January,15,14,Afternoon
278,278,912,9.0,5.0,52.0,36.0,scattered clouds,0.0,0.0,winter,2015,January,15,15,Afternoon
279,279,1249,8.0,4.0,53.0,29.0,scattered clouds,0.0,0.0,winter,2015,January,15,16,Afternoon
280,280,2524,7.5,3.5,55.0,29.5,scattered clouds,0.0,0.0,winter,2015,January,15,17,Afternoon
281,281,2480,7.0,3.0,57.0,29.5,scattered clouds,0.0,0.0,winter,2015,January,15,18,Evening
282,282,1353,8.0,4.0,51.5,29.5,scattered clouds,0.0,0.0,winter,2015,January,15,19,Evening
283,283,810,7.0,2.0,51.0,34.0,scattered clouds,0.0,0.0,winter,2015,January,15,20,Evening
284,284,591,6.5,1.5,57.0,32.0,Clear,0.0,0.0,winter,2015,January,15,21,Evening
285,285,430,6.5,1.5,59.0,33.0,scattered clouds,0.0,0.0,winter,2015,January,15,22,Evening
286,286,301,7.0,3.0,57.0,29.5,Clear,0.0,0.0,winter,2015,January,15,23,Evening
287,287,208,7.0,3.0,53.0,31.0,Clear,0.0,0.0,winter,2015,January,16,0,MidNight
288,288,117,7.0,3.0,53.0,27.5,Clear,0.0,0.0,winter,2015,January,16,1,MidNight
289,289,71,6.5,2.5,59.0,22.0,Clear,0.0,0.0,winter,2015,January,16,2,MidNight
290,290,59,6.5,2.5,59.0,25.0,Clear,0.0,0.0,winter,2015,January,16,3,MidNight
291,291,46,6.5,3.0,55.0,20.5,Clear,0.0,0.0,winter,2015,January,16,4,MidNight
292,292,88,6.5,3.0,55.0,20.5,Clear,0.0,0.0,winter,2015,January,16,5,MidNight
293,293,471,7.0,4.0,55.0,18.5,Clear,0.0,0.0,winter,2015,January,16,6,Morning
294,294,1648,7.0,4.5,59.0,15.0,Rain,0.0,0.0,winter,2015,January,16,7,Morning
295,295,3546,7.0,4.5,61.0,15.0,Broken clouds,0.0,0.0,winter,2015,January,16,8,Morning
296,296,1980,6.0,3.0,71.0,13.0,scattered clouds,0.0,0.0,winter,2015,January,16,9,Morning
297,297,878,6.5,3.5,68.5,17.0,scattered clouds,0.0,0.0,winter,2015,January,16,10,Morning
298,298,795,6.0,2.5,76.0,19.5,scattered clouds,0.0,0.0,winter,2015,January,16,11,Morning
299,299,994,6.0,3.0,73.5,17.0,scattered clouds,0.0,0.0,winter,2015,January,16,12,Afternoon
300,300,1122,7.0,4.0,68.5,15.0,scattered clouds,0.0,0.0,winter,2015,January,16,13,Afternoon
301,301,941,7.0,4.5,66.0,15.0,scattered clouds,0.0,0.0,winter,2015,January,16,14,Afternoon
302,302,1104,7.0,4.0,66.0,15.0,scattered clouds,0.0,0.0,winter,2015,January,16,15,Afternoon
303,303,1149,6.0,2.0,68.5,23.5,Rain,0.0,0.0,winter,2015,January,16,16,Afternoon
304,304,2348,5.5,2.5,76.0,14.0,scattered clouds,0.0,0.0,winter,2015,January,16,17,Afternoon
305,305,2002,5.0,1.5,73.0,16.0,Broken clouds,0.0,0.0,winter,2015,January,16,18,Evening
306,306,1183,4.0,1.0,72.5,12.0,Clear,0.0,0.0,winter,2015,January,16,19,Evening
307,307,693,4.0,2.0,72.5,9.0,Clear,0.0,0.0,winter,2015,January,16,20,Evening
308,308,473,3.0,0.0,75.0,11.0,Clear,0.0,0.0,winter,2015,January,16,21,Evening
309,309,386,2.5,-1.5,72.5,15.0,Clear,0.0,0.0,winter,2015,January,16,22,Evening
310,310,361,2.5,-1.0,81.0,12.0,Clear,0.0,0.0,winter,2015,January,16,23,Evening
311,311,328,2.0,-2.0,81.0,13.0,Clear,0.0,1.0,winter,2015,January,17,0,MidNight
312,312,220,2.0,-1.5,81.0,12.0,Clear,0.0,1.0,winter,2015,January,17,1,MidNight
313,313,199,1.0,-3.0,81.0,14.0,Clear,0.0,1.0,winter,2015,January,17,2,MidNight
314,314,144,1.0,-3.0,81.0,15.0,Clear,0.0,1.0,winter,2015,January,17,3,MidNight
315,315,76,1.0,-2.0,81.0,10.0,Clear,0.0,1.0,winter,2015,January,17,4,MidNight
316,316,68,0.5,-2.5,77.5,8.0,Clear,0.0,1.0,winter,2015,January,17,5,MidNight
317,317,70,0.5,-3.0,77.5,10.0,Clear,0.0,1.0,winter,2015,January,17,6,Morning
318,318,154,1.5,-2.5,72.5,16.0,Clear,0.0,1.0,winter,2015,January,17,7,Morning
319,319,350,2.5,-1.5,67.5,15.0,Clear,0.0,1.0,winter,2015,January,17,8,Morning
320,320,682,3.5,-0.5,65.0,16.0,Clear,0.0,1.0,winter,2015,January,17,9,Morning
321,321,784,4.0,0.0,70.0,21.0,Rain,0.0,1.0,winter,2015,January,17,10,Morning
322,322,998,5.0,1.5,73.0,18.5,Rain,0.0,1.0,winter,2015,January,17,11,Morning
323,323,1360,6.5,3.5,73.5,17.0,scattered clouds,0.0,1.0,winter,2015,January,17,12,Afternoon
324,324,1421,6.0,2.5,73.5,20.5,scattered clouds,0.0,1.0,winter,2015,January,17,13,Afternoon
325,325,1531,7.0,4.0,66.0,17.0,scattered clouds,0.0,1.0,winter,2015,January,17,14,Afternoon
326,326,1527,6.0,3.0,71.0,18.0,Clear,0.0,1.0,winter,2015,January,17,15,Afternoon
327,327,1257,6.0,3.0,71.0,15.0,Clear,0.0,1.0,winter,2015,January,17,16,Afternoon
328,328,997,5.0,2.5,76.0,10.0,Clear,0.0,1.0,winter,2015,January,17,17,Afternoon
329,329,765,5.0,2.0,76.0,13.0,Clear,0.0,1.0,winter,2015,January,17,18,Evening
330,330,719,5.0,2.0,76.0,12.0,Clear,0.0,1.0,winter,2015,January,17,19,Evening
331,331,525,5.0,3.0,81.0,9.0,Clear,0.0,1.0,winter,2015,January,17,20,Evening
332,332,415,5.0,2.5,76.0,10.0,Clear,0.0,1.0,winter,2015,January,17,21,Evening
333,333,328,5.0,3.0,76.0,7.0,scattered clouds,0.0,1.0,winter,2015,January,17,22,Evening
334,334,350,5.0,2.5,78.5,9.0,Rain,0.0,1.0,winter,2015,January,17,23,Evening
335,335,383,5.0,3.0,76.0,7.0,scattered clouds,0.0,1.0,winter,2015,January,18,0,MidNight
336,336,268,5.0,3.5,76.0,6.5,Rain,0.0,1.0,winter,2015,January,18,1,MidNight
337,337,268,5.0,3.0,81.0,8.0,Rain,0.0,1.0,winter,2015,January,18,2,MidNight
338,338,140,4.5,3.0,84.0,6.5,Rain,0.0,1.0,winter,2015,January,18,3,MidNight
339,339,73,4.0,4.0,87.0,0.0,Rain,0.0,1.0,winter,2015,January,18,4,MidNight
340,340,53,4.0,3.5,90.0,5.0,Rain,0.0,1.0,winter,2015,January,18,5,MidNight
341,341,54,4.0,3.5,90.0,5.0,Rain,0.0,1.0,winter,2015,January,18,6,Morning
342,342,97,4.0,3.5,87.0,5.0,Rain,0.0,1.0,winter,2015,January,18,7,Morning
343,343,210,4.0,3.5,93.0,5.0,scattered clouds,0.0,1.0,winter,2015,January,18,8,Morning
344,344,406,4.0,2.5,90.0,6.5,Rain,0.0,1.0,winter,2015,January,18,9,Morning
345,345,693,4.0,2.0,87.0,9.0,Rain,0.0,1.0,winter,2015,January,18,10,Morning
346,346,906,4.0,1.5,84.0,9.0,Cloudy,0.0,1.0,winter,2015,January,18,11,Morning
347,347,1244,4.0,1.0,81.0,12.0,scattered clouds,0.0,1.0,winter,2015,January,18,12,Afternoon
348,348,1401,4.0,1.0,81.0,12.0,scattered clouds,0.0,1.0,winter,2015,January,18,13,Afternoon
349,349,1313,4.0,1.0,75.0,14.0,scattered clouds,0.0,1.0,winter,2015,January,18,14,Afternoon
350,350,1450,4.0,1.0,75.0,13.0,scattered clouds,0.0,1.0,winter,2015,January,18,15,Afternoon
351,351,1111,3.0,2.0,81.0,6.0,scattered clouds,0.0,1.0,winter,2015,January,18,16,Afternoon
352,352,844,3.0,3.0,81.0,4.0,Clear,0.0,1.0,winter,2015,January,18,17,Afternoon
353,353,694,2.0,0.0,87.0,6.5,Clear,0.0,1.0,winter,2015,January,18,18,Evening
354,354,510,2.0,-0.5,87.0,8.0,Clear,0.0,1.0,winter,2015,January,18,19,Evening
355,355,370,1.5,0.5,87.0,5.5,Clear,0.0,1.0,winter,2015,January,18,20,Evening
356,356,265,1.0,1.0,87.0,4.0,Clear,0.0,1.0,winter,2015,January,18,21,Evening
357,357,249,1.0,1.0,87.0,4.0,Clear,0.0,1.0,winter,2015,January,18,22,Evening
358,358,197,0.5,-1.5,90.0,6.0,Clear,0.0,1.0,winter,2015,January,18,23,Evening
359,359,128,0.0,-3.0,93.0,8.0,Clear,0.0,0.0,winter,2015,January,19,0,MidNight
360,360,57,0.5,-2.5,93.0,8.0,scattered clouds,0.0,0.0,winter,2015,January,19,1,MidNight
361,361,30,1.0,0.0,93.0,5.5,scattered clouds,0.0,0.0,winter,2015,January,19,2,MidNight
362,362,32,0.5,-0.5,93.0,3.5,scattered clouds,0.0,0.0,winter,2015,January,19,3,MidNight
363,363,36,0.5,-1.0,93.0,4.5,Broken clouds,0.0,0.0,winter,2015,January,19,4,MidNight
364,364,88,1.0,-1.0,93.0,6.5,Broken clouds,0.0,0.0,winter,2015,January,19,5,MidNight
365,365,472,1.0,-1.0,90.0,7.0,Broken clouds,0.0,0.0,winter,2015,January,19,6,Morning
366,366,1695,1.0,-1.0,90.0,6.5,scattered clouds,0.0,0.0,winter,2015,January,19,7,Morning
367,367,3554,2.0,-0.5,84.0,7.5,Broken clouds,0.0,0.0,winter,2015,January,19,8,Morning
368,368,1828,2.0,-0.5,87.0,8.0,Broken clouds,0.0,0.0,winter,2015,January,19,9,Morning
369,369,794,3.0,1.0,75.0,7.5,scattered clouds,0.0,0.0,winter,2015,January,19,10,Morning
370,370,688,3.5,3.0,72.5,3.0,scattered clouds,0.0,0.0,winter,2015,January,19,11,Morning
371,371,923,4.0,1.5,70.0,9.0,scattered clouds,0.0,0.0,winter,2015,January,19,12,Afternoon
372,372,913,4.0,2.0,70.0,8.0,scattered clouds,0.0,0.0,winter,2015,January,19,13,Afternoon
373,373,815,5.0,3.5,66.0,7.5,Broken clouds,0.0,0.0,winter,2015,January,19,14,Afternoon
374,374,908,5.0,4.0,63.5,6.0,Broken clouds,0.0,0.0,winter,2015,January,19,15,Afternoon
375,375,1257,4.0,2.5,67.5,6.5,Broken clouds,0.0,0.0,winter,2015,January,19,16,Afternoon
376,376,2774,3.5,2.5,72.5,6.0,scattered clouds,0.0,0.0,winter,2015,January,19,17,Afternoon
377,377,2543,3.5,2.5,72.5,6.0,Broken clouds,0.0,0.0,winter,2015,January,19,18,Evening
378,378,1442,3.5,1.5,72.5,7.0,Broken clouds,0.0,0.0,winter,2015,January,19,19,Evening
379,379,893,3.0,1.5,75.0,6.5,Broken clouds,0.0,0.0,winter,2015,January,19,20,Evening
380,380,561,2.5,1.5,78.0,5.5,Broken clouds,0.0,0.0,winter,2015,January,19,21,Evening
381,381,356,2.0,1.0,75.0,3.0,scattered clouds,0.0,0.0,winter,2015,January,19,22,Evening
382,382,247,2.0,2.0,81.0,2.0,Broken clouds,0.0,0.0,winter,2015,January,19,23,Evening
383,383,85,1.0,0.0,87.0,3.0,Broken clouds,0.0,0.0,winter,2015,January,20,0,MidNight
384,384,49,0.5,-1.0,90.0,6.5,Clear,0.0,0.0,winter,2015,January,20,1,MidNight
385,385,40,0.0,-1.0,93.0,3.0,Clear,0.0,0.0,winter,2015,January,20,2,MidNight
386,386,18,-0.5,-0.5,90.0,4.0,Clear,0.0,0.0,winter,2015,January,20,3,MidNight
387,387,32,-1.0,-2.0,93.0,3.0,Clear,0.0,0.0,winter,2015,January,20,4,MidNight
388,388,80,-0.5,-0.5,93.0,4.0,scattered clouds,0.0,0.0,winter,2015,January,20,5,MidNight
389,389,520,-1.0,-2.0,93.0,5.0,Clear,0.0,0.0,winter,2015,January,20,6,Morning
390,390,1791,-1.0,-3.5,96.5,6.5,Clear,0.0,0.0,winter,2015,January,20,7,Morning
391,391,3700,-0.5,-3.5,96.5,7.0,Clear,0.0,0.0,winter,2015,January,20,8,Morning
392,392,1818,0.0,-3.0,93.0,9.0,Clear,0.0,0.0,winter,2015,January,20,9,Morning
393,393,806,1.0,0.0,87.0,5.0,scattered clouds,0.0,0.0,winter,2015,January,20,10,Morning
394,394,636,2.5,1.0,78.0,6.0,scattered clouds,0.0,0.0,winter,2015,January,20,11,Morning
395,395,894,3.5,1.0,78.0,9.0,Clear,0.0,0.0,winter,2015,January,20,12,Afternoon
396,396,966,4.5,2.0,72.5,9.0,scattered clouds,0.0,0.0,winter,2015,January,20,13,Afternoon
397,397,806,5.0,2.0,68.0,11.0,scattered clouds,0.0,0.0,winter,2015,January,20,14,Afternoon
398,398,897,4.0,1.0,75.0,13.0,scattered clouds,0.0,0.0,winter,2015,January,20,15,Afternoon
399,399,1287,4.0,1.0,78.0,13.0,Broken clouds,0.0,0.0,winter,2015,January,20,16,Afternoon
400,400,2683,4.0,1.0,78.0,12.0,Clear,0.0,0.0,winter,2015,January,20,17,Afternoon
401,401,2624,4.0,1.0,75.0,12.0,Clear,0.0,0.0,winter,2015,January,20,18,Evening
402,402,1448,4.0,1.0,72.5,13.0,Clear,0.0,0.0,winter,2015,January,20,19,Evening
403,403,758,4.0,1.0,70.0,14.0,scattered clouds,0.0,0.0,winter,2015,January,20,20,Evening
404,404,603,4.0,0.5,70.0,16.0,scattered clouds,0.0,0.0,winter,2015,January,20,21,Evening
405,405,447,4.0,0.5,70.0,17.5,Clear,0.0,0.0,winter,2015,January,20,22,Evening
406,406,259,4.0,0.0,70.0,18.5,Cloudy,0.0,0.0,winter,2015,January,20,23,Evening
407,407,151,3.5,-0.5,72.5,18.0,Cloudy,0.0,0.0,winter,2015,January,21,0,MidNight
408,408,70,3.0,-1.5,81.0,18.5,Cloudy,0.0,0.0,winter,2015,January,21,1,MidNight
409,409,56,3.0,-1.0,81.0,19.0,Broken clouds,0.0,0.0,winter,2015,January,21,2,MidNight
410,410,24,3.0,-1.0,81.0,17.0,Cloudy,0.0,0.0,winter,2015,January,21,3,MidNight
411,411,41,3.0,-1.0,84.0,16.0,Rain,0.0,0.0,winter,2015,January,21,4,MidNight
412,412,81,3.0,-0.5,87.0,14.0,Rain,0.0,0.0,winter,2015,January,21,5,MidNight
413,413,522,3.0,-1.0,87.0,18.0,Rain,0.0,0.0,winter,2015,January,21,6,Morning
414,414,1656,3.0,-1.0,87.0,18.0,Broken clouds,0.0,0.0,winter,2015,January,21,7,Morning
415,415,3655,3.0,-1.0,87.0,18.0,Broken clouds,0.0,0.0,winter,2015,January,21,8,Morning
416,416,1976,3.0,-1.0,87.0,18.0,Broken clouds,0.0,0.0,winter,2015,January,21,9,Morning
417,417,821,3.0,-1.0,87.0,17.0,Broken clouds,0.0,0.0,winter,2015,January,21,10,Morning
418,418,666,3.0,-1.0,87.0,16.0,Broken clouds,0.0,0.0,winter,2015,January,21,11,Morning
419,419,805,3.0,-1.0,87.0,17.0,Rain,0.0,0.0,winter,2015,January,21,12,Afternoon
420,420,821,3.5,0.0,84.0,16.0,Broken clouds,0.0,0.0,winter,2015,January,21,13,Afternoon
421,421,701,3.0,-1.0,87.0,17.0,Cloudy,0.0,0.0,winter,2015,January,21,14,Afternoon
422,422,759,3.0,-1.0,87.0,18.0,Cloudy,0.0,0.0,winter,2015,January,21,15,Afternoon
423,423,1217,3.0,-1.0,87.0,16.0,Cloudy,0.0,0.0,winter,2015,January,21,16,Afternoon
424,424,2503,3.0,-0.5,84.0,14.0,Cloudy,0.0,0.0,winter,2015,January,21,17,Afternoon
425,425,2511,3.0,0.0,87.0,11.0,Cloudy,0.0,0.0,winter,2015,January,21,18,Evening
426,426,1359,3.0,0.0,87.0,13.0,Rain,0.0,0.0,winter,2015,January,21,19,Evening
427,427,890,3.0,0.5,81.0,9.0,Cloudy,0.0,0.0,winter,2015,January,21,20,Evening
428,428,666,3.0,2.0,81.0,6.0,Cloudy,0.0,0.0,winter,2015,January,21,21,Evening
429,429,480,3.0,2.0,81.0,6.0,Broken clouds,0.0,0.0,winter,2015,January,21,22,Evening
430,430,351,3.0,2.5,81.0,3.0,Clear,0.0,0.0,winter,2015,January,21,23,Evening
431,431,138,2.5,2.5,84.0,2.0,Clear,0.0,0.0,winter,2015,January,22,0,MidNight
432,432,81,2.0,2.0,87.0,2.0,scattered clouds,0.0,0.0,winter,2015,January,22,1,MidNight
433,433,54,2.0,2.0,87.0,2.0,Broken clouds,0.0,0.0,winter,2015,January,22,2,MidNight
434,434,37,2.0,1.0,87.0,5.5,Cloudy,0.0,0.0,winter,2015,January,22,3,MidNight
435,435,39,2.0,1.0,87.0,5.0,Broken clouds,0.0,0.0,winter,2015,January,22,4,MidNight
436,436,89,2.0,1.0,87.0,5.0,Broken clouds,0.0,0.0,winter,2015,January,22,5,MidNight
437,437,512,2.0,2.0,84.0,2.0,Broken clouds,0.0,0.0,winter,2015,January,22,6,Morning
438,438,1677,2.0,2.0,81.0,2.0,Broken clouds,0.0,0.0,winter,2015,January,22,7,Morning
439,439,3828,2.0,1.0,81.0,5.0,Broken clouds,0.0,0.0,winter,2015,January,22,8,Morning
440,440,1911,2.5,2.5,78.0,2.0,Broken clouds,0.0,0.0,winter,2015,January,22,9,Morning
441,441,789,4.0,1.5,70.0,9.0,Broken clouds,0.0,0.0,winter,2015,January,22,10,Morning
442,442,713,4.0,1.5,67.5,10.0,Broken clouds,0.0,0.0,winter,2015,January,22,11,Morning
443,443,914,5.0,2.0,59.0,13.0,scattered clouds,0.0,0.0,winter,2015,January,22,12,Afternoon
444,444,935,5.0,2.0,57.0,13.0,scattered clouds,0.0,0.0,winter,2015,January,22,13,Afternoon
445,445,867,4.5,1.5,59.0,14.0,scattered clouds,0.0,0.0,winter,2015,January,22,14,Afternoon
446,446,885,4.0,1.0,61.0,13.0,scattered clouds,0.0,0.0,winter,2015,January,22,15,Afternoon
447,447,1328,4.0,1.0,63.0,12.0,Broken clouds,0.0,0.0,winter,2015,January,22,16,Afternoon
448,448,2457,3.5,0.5,63.0,12.0,Broken clouds,0.0,0.0,winter,2015,January,22,17,Afternoon
449,449,2422,3.0,0.0,65.0,9.0,Broken clouds,0.0,0.0,winter,2015,January,22,18,Evening
450,450,1350,2.0,0.0,70.0,6.5,scattered clouds,0.0,0.0,winter,2015,January,22,19,Evening
451,451,850,2.0,0.0,70.0,6.5,Clear,0.0,0.0,winter,2015,January,22,20,Evening
452,452,640,0.0,-2.0,80.0,6.0,Clear,0.0,0.0,winter,2015,January,22,21,Evening
453,453,438,0.0,0.0,80.0,2.0,Clear,0.0,0.0,winter,2015,January,22,22,Evening
454,454,324,0.0,-1.0,80.0,3.0,Clear,0.0,0.0,winter,2015,January,22,23,Evening
455,455,171,-0.5,-2.0,86.5,5.5,Clear,0.0,0.0,winter,2015,January,23,0,MidNight
456,456,96,-1.0,-3.0,86.0,6.0,Clear,0.0,0.0,winter,2015,January,23,1,MidNight
457,457,58,-1.0,-3.0,86.0,6.0,Cloudy,0.0,0.0,winter,2015,January,23,2,MidNight
458,458,41,-0.5,-1.5,83.0,5.0,Broken clouds,0.0,0.0,winter,2015,January,23,3,MidNight
459,459,31,-1.0,-2.0,86.0,5.0,Broken clouds,0.0,0.0,winter,2015,January,23,4,MidNight
460,460,80,-1.0,-3.0,86.0,6.0,Cloudy,0.0,0.0,winter,2015,January,23,5,MidNight
461,461,426,-1.5,-2.5,89.5,5.0,Clear,0.0,0.0,winter,2015,January,23,6,Morning
462,462,1494,-1.0,-3.5,86.0,6.5,Clear,0.0,0.0,winter,2015,January,23,7,Morning
463,463,3328,-0.5,-3.5,83.0,7.0,Clear,0.0,0.0,winter,2015,January,23,8,Morning
464,464,1839,0.5,-2.0,84.0,6.5,Clear,0.0,0.0,winter,2015,January,23,9,Morning
465,465,894,2.0,-0.5,75.0,7.5,Clear,0.0,0.0,winter,2015,January,23,10,Morning
466,466,794,3.5,0.5,67.5,12.0,Clear,0.0,0.0,winter,2015,January,23,11,Morning
467,467,1084,4.5,1.0,65.5,16.5,Clear,0.0,0.0,winter,2015,January,23,12,Afternoon
468,468,1053,5.0,1.5,66.0,17.5,Clear,0.0,0.0,winter,2015,January,23,13,Afternoon
469,469,1005,5.0,1.0,66.0,19.5,Clear,0.0,0.0,winter,2015,January,23,14,Afternoon
470,470,1002,5.0,2.0,66.0,17.0,Clear,0.0,0.0,winter,2015,January,23,15,Afternoon
471,471,1421,4.0,1.0,75.0,12.0,Clear,0.0,0.0,winter,2015,January,23,16,Afternoon
472,472,2388,4.0,1.0,75.0,14.0,Clear,0.0,0.0,winter,2015,January,23,17,Afternoon
473,473,1946,4.5,1.5,78.5,14.0,scattered clouds,0.0,0.0,winter,2015,January,23,18,Evening
474,474,1126,6.0,2.5,76.0,18.5,scattered clouds,0.0,0.0,winter,2015,January,23,19,Evening
475,475,687,6.5,2.5,78.5,24.0,scattered clouds,0.0,0.0,winter,2015,January,23,20,Evening
476,476,421,7.0,4.0,87.0,20.0,Rain,0.0,0.0,winter,2015,January,23,21,Evening
477,477,208,7.5,3.5,87.0,23.0,Rain,0.0,0.0,winter,2015,January,23,22,Evening
478,478,299,8.0,4.0,87.0,24.0,Rain,0.0,0.0,winter,2015,January,23,23,Evening
479,479,186,8.0,4.5,93.0,22.5,Rain,0.0,1.0,winter,2015,January,24,0,MidNight
480,480,141,9.0,6.0,90.5,18.0,Rain,0.0,1.0,winter,2015,January,24,1,MidNight
481,481,142,7.0,4.0,87.0,18.5,snowfall,0.0,1.0,winter,2015,January,24,2,MidNight
482,482,121,6.5,3.5,81.0,18.0,Broken clouds,0.0,1.0,winter,2015,January,24,3,MidNight
483,483,70,6.0,2.5,76.0,18.5,scattered clouds,0.0,1.0,winter,2015,January,24,4,MidNight
484,484,61,5.5,1.5,73.5,24.0,Clear,0.0,1.0,winter,2015,January,24,5,MidNight
485,485,76,5.0,1.0,76.0,19.0,Clear,0.0,1.0,winter,2015,January,24,6,Morning
486,486,142,4.0,1.0,81.0,14.0,Clear,0.0,1.0,winter,2015,January,24,7,Morning
487,487,318,4.5,1.0,75.5,16.0,Clear,0.0,1.0,winter,2015,January,24,8,Morning
488,488,723,5.0,1.5,70.0,18.0,Clear,0.0,1.0,winter,2015,January,24,9,Morning
489,489,1086,5.5,1.5,68.0,24.0,Clear,0.0,1.0,winter,2015,January,24,10,Morning
490,490,1411,6.0,2.0,66.0,24.0,Clear,0.0,1.0,winter,2015,January,24,11,Morning
491,491,1636,6.0,2.0,61.0,24.0,Clear,0.0,1.0,winter,2015,January,24,12,Afternoon
492,492,1769,7.0,3.5,61.0,22.0,Clear,0.0,1.0,winter,2015,January,24,13,Afternoon
493,493,1796,7.0,4.0,61.0,20.0,scattered clouds,0.0,1.0,winter,2015,January,24,14,Afternoon
494,494,1798,7.0,3.0,61.0,22.0,Clear,0.0,1.0,winter,2015,January,24,15,Afternoon
495,495,1597,6.5,3.5,63.5,17.0,Clear,0.0,1.0,winter,2015,January,24,16,Afternoon
496,496,1226,6.0,3.0,66.0,15.0,Clear,0.0,1.0,winter,2015,January,24,17,Afternoon
497,497,837,5.5,2.5,68.0,13.0,Clear,0.0,1.0,winter,2015,January,24,18,Evening
498,498,709,5.0,2.0,68.0,14.0,Clear,0.0,1.0,winter,2015,January,24,19,Evening
499,499,526,4.5,1.5,70.0,13.0,Clear,0.0,1.0,winter,2015,January,24,20,Evening
500,500,393,4.0,1.0,72.5,13.0,Clear,0.0,1.0,winter,2015,January,24,21,Evening
501,501,401,3.5,0.5,75.0,13.0,Clear,0.0,1.0,winter,2015,January,24,22,Evening
502,502,374,3.0,-0.5,81.0,13.0,Clear,0.0,1.0,winter,2015,January,24,23,Evening
503,503,347,3.0,0.0,81.0,13.0,Clear,0.0,1.0,winter,2015,January,25,0,MidNight
504,504,261,2.0,-1.5,87.0,12.0,Clear,0.0,1.0,winter,2015,January,25,1,MidNight
505,505,216,2.0,-1.0,81.0,10.0,Clear,0.0,1.0,winter,2015,January,25,2,MidNight
506,506,162,2.0,-2.0,87.0,14.0,Clear,0.0,1.0,winter,2015,January,25,3,MidNight
507,507,107,2.0,-2.0,84.0,13.0,Clear,0.0,1.0,winter,2015,January,25,4,MidNight
508,508,70,2.0,-1.5,87.0,12.0,Clear,0.0,1.0,winter,2015,January,25,5,MidNight
509,509,83,2.0,-2.0,87.0,13.0,Clear,0.0,1.0,winter,2015,January,25,6,Morning
510,510,108,2.0,-2.0,87.0,15.0,Clear,0.0,1.0,winter,2015,January,25,7,Morning
511,511,226,3.0,-0.5,81.0,15.0,Clear,0.0,1.0,winter,2015,January,25,8,Morning
512,512,529,3.5,0.5,78.0,13.0,Broken clouds,0.0,1.0,winter,2015,January,25,9,Morning
513,513,857,5.0,2.0,70.0,15.0,Cloudy,0.0,1.0,winter,2015,January,25,10,Morning
514,514,1195,6.5,4.0,68.5,13.0,Cloudy,0.0,1.0,winter,2015,January,25,11,Morning
515,515,1478,8.5,5.5,62.0,19.5,Broken clouds,0.0,1.0,winter,2015,January,25,12,Afternoon
516,516,1705,8.0,5.0,66.0,18.0,Broken clouds,0.0,1.0,winter,2015,January,25,13,Afternoon
517,517,1519,9.0,6.0,66.0,22.0,Broken clouds,0.0,1.0,winter,2015,January,25,14,Afternoon
518,518,1477,8.0,5.0,71.0,21.0,Broken clouds,0.0,1.0,winter,2015,January,25,15,Afternoon
519,519,1238,8.0,5.0,71.0,18.0,Broken clouds,0.0,1.0,winter,2015,January,25,16,Afternoon
520,520,875,8.0,5.0,71.0,19.5,Broken clouds,0.0,1.0,winter,2015,January,25,17,Afternoon
521,521,810,8.0,5.0,73.5,19.5,Broken clouds,0.0,1.0,winter,2015,January,25,18,Evening
522,522,566,8.0,5.0,76.0,19.5,Broken clouds,0.0,1.0,winter,2015,January,25,19,Evening
523,523,423,8.0,5.0,76.0,18.5,Broken clouds,0.0,1.0,winter,2015,January,25,20,Evening
524,524,335,8.0,5.0,82.0,18.5,Cloudy,0.0,1.0,winter,2015,January,25,21,Evening
525,525,297,8.0,5.0,82.0,18.0,Cloudy,0.0,1.0,winter,2015,January,25,22,Evening
